"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.Collaboration","Answer.Communication","Answer.Creativity","Answer.Customer Service","Answer.Education Level","Answer.Entertainment","Answer.Finance","Answer.Government","Answer.Healthcare","Answer.Job Title","Answer.Law","Answer.Leadership","Answer.Manufacturing","Answer.Organization/Planning","Answer.Other","Answer.Problem-Solving","Answer.Service Industry","Answer.Sports","Answer.Technology","Answer.Time Management","Approve","Reject"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3L0KT67Y8FWNG3WBP6X29PU34W1YS4","A2HR7ZIX42FEPG","Submitted","Fri May 07 11:26:58 PDT 2021","Fri May 07 11:28:25 PDT 2021","Mon May 10 11:28:25 PDT 2021","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","FALSE","TRUE","FALSE","FALSE","bachelors","0","1","0","0","League Economics and Operations Intern","0","TRUE","0","TRUE","0","FALSE","0","0","0","TRUE"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3N1FSUEFL6G1G7Z939E6Y14W8STD45","AJDN5X0T9QLEH","Submitted","Fri May 07 11:30:24 PDT 2021","Fri May 07 11:32:38 PDT 2021","Mon May 10 11:32:38 PDT 2021","","","","134","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","FALSE","TRUE","FALSE","FALSE","bachelors","0","0","0","0","Office of Commissioner","0","TRUE","0","FALSE","4","FALSE","0","0","0","FALSE"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3QBD8R3Z22ZSK4QYTISM9VGVC6LO4Y","A2TBG0QLTDM9LF","Submitted","Fri May 07 10:05:03 PDT 2021","Fri May 07 10:29:14 PDT 2021","Mon May 10 10:29:14 PDT 2021","","","","1451","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","FALSE","FALSE","FALSE","TRUE","bachelors","0","1","0","0","Zeta Beta Tau Fraternity president","0","TRUE","0","TRUE","0","TRUE","0","2","0","FALSE"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3QHK8ZVMINY4ZI8AV5MHPSI7RT2BLF","A2XRPDH3WXT29P","Submitted","Fri May 07 10:28:13 PDT 2021","Fri May 07 10:28:21 PDT 2021","Mon May 10 10:28:21 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","FALSE","FALSE","FALSE","FALSE","high school","0","0","0","0","0","0","FALSE","0","FALSE","0","FALSE","0","0","0","FALSE"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3S96KQ6I9NKLXSEZIAFE69GOOR2DTT","A2FAQHVBPK7CRS","Submitted","Fri May 07 10:44:04 PDT 2021","Fri May 07 10:47:08 PDT 2021","Mon May 10 10:47:08 PDT 2021","","","","184","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","TRUE","TRUE","FALSE","FALSE","bachelors","0","0","0","0","League Economics and Operations Intern","0","TRUE","0","TRUE","0","FALSE","0","2","1","FALSE"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3X0H8UUIT24JRY1BA5FEOS9NTQ6SW8","A16HYTYJAVIDYN","Submitted","Fri May 07 18:31:53 PDT 2021","Fri May 07 18:34:57 PDT 2021","Mon May 10 18:34:57 PDT 2021","","","","184","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","FALSE","TRUE","FALSE","FALSE","bachelors","0","2","0","0","League  Economics  and  Operations  Intern","0","TRUE","0","TRUE","0","FALSE","0","0","0","FALSE"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3YT88D1N09EOCHMFVCVAS97GE313KY","A16GH5GPKBX5GA","Submitted","Fri May 07 19:01:42 PDT 2021","Fri May 07 19:03:11 PDT 2021","Mon May 10 19:03:11 PDT 2021","","","","89","100% (30/30)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","FALSE","FALSE","FALSE","FALSE","bachelors","0","1","0","0","League Economics and Operations Intern","0","FALSE","0","TRUE","0","FALSE","0","0","0","FALSE"
"39XCQ6V3KYKI5XQ0HPK0834VGEW562","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3YW4XOSQKR165ADC2MLTA31HI9FU1M","A2SM26ZFOYOKJY","Submitted","Fri May 07 18:00:21 PDT 2021","Fri May 07 18:08:44 PDT 2021","Mon May 10 18:08:44 PDT 2021","","","","503","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume5.pdf","TRUE","TRUE","FALSE","FALSE","high school","0","1","0","0","League Economics and Operations Intern","0","TRUE","0","TRUE","4","TRUE","0","0","0","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","30H4UDGLT3YQ9UR5EM5XKP2L826PMF","A1N06WJCW9GQYS","Submitted","Fri May 07 10:25:06 PDT 2021","Fri May 07 10:29:59 PDT 2021","Mon May 10 10:29:59 PDT 2021","","","","293","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","TRUE","FALSE","FALSE","masters","0","0","0","0","Charteringand AgencyIntern","0","TRUE","0","TRUE","0","FALSE","1","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","37FMASSAYD729H04A2P4XCQFAQXBIS","A37GQDZ9JFQD0E","Submitted","Fri May 07 12:48:13 PDT 2021","Fri May 07 12:50:12 PDT 2021","Mon May 10 12:50:12 PDT 2021","","","","119","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","FALSE","FALSE","FALSE","masters","0","0","0","0","Chartering and Agency Intern","0","FALSE","0","FALSE","0","FALSE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","38F71OA9GUCEIH2B0J9S8VOH6XUFMF","A16GH5GPKBX5GA","Submitted","Fri May 07 17:43:05 PDT 2021","Fri May 07 17:55:29 PDT 2021","Mon May 10 17:55:29 PDT 2021","","","","744","100% (30/30)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","TRUE","FALSE","FALSE","masters","0","0","0","0","Chartering and Agency Intern July","0","TRUE","0","FALSE","1","FALSE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3AUQQEL7U696B0HUBTRYSKKQROR0VN","A2TBG0QLTDM9LF","Submitted","Fri May 07 12:22:03 PDT 2021","Fri May 07 12:24:36 PDT 2021","Mon May 10 12:24:36 PDT 2021","","","","153","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","FALSE","FALSE","TRUE","masters","0","2","0","0","NA","0","FALSE","0","TRUE","0","TRUE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3AZHRG4CU50MZRFBRJLS9PS705V03P","A1WRJZC8E2ZCR0","Submitted","Fri May 07 19:08:49 PDT 2021","Fri May 07 19:25:20 PDT 2021","Mon May 10 19:25:20 PDT 2021","","","","991","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","TRUE","TRUE","TRUE","masters","3","2","2","1","loan officer","3","TRUE","2","FALSE","0","TRUE","1","2","1","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3BDCF01OGYA0CQ1L5X01X3G8C3QLYC","A3450CK6WVOTB3","Submitted","Fri May 07 16:30:38 PDT 2021","Fri May 07 16:36:36 PDT 2021","Mon May 10 16:36:36 PDT 2021","","","","358","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","FALSE","FALSE","FALSE","masters","0","0","0","0","Chartering and Agency Intern","0","FALSE","0","FALSE","1","FALSE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3CFJTT4SXU6F75XEXLDOSA4JR287I8","ACAJTU82FFYKL","Submitted","Fri May 07 21:23:24 PDT 2021","Fri May 07 21:27:34 PDT 2021","Mon May 10 21:27:34 PDT 2021","","","","250","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","FALSE","FALSE","FALSE","masters","0","1","0","0","Chartering and Agency Intern","0","TRUE","0","FALSE","0","FALSE","2","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3DPNQGW4LMV2VYKUTM6SSVU4R75465","A2MH0LUOY9FLMV","Submitted","Fri May 07 17:14:40 PDT 2021","Fri May 07 17:16:57 PDT 2021","Mon May 10 17:16:57 PDT 2021","","","","137","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","TRUE","TRUE","FALSE","masters","0","0","0","0","Chartering and Agency Intern","0","TRUE","0","TRUE","0","FALSE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3FK0YFF9P0WM41IAEQFNDDAGLL1VV9","A3MVS9T55AUM2B","Submitted","Fri May 07 19:15:28 PDT 2021","Fri May 07 19:32:43 PDT 2021","Mon May 10 19:32:43 PDT 2021","","","","1035","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","FALSE","TRUE","FALSE","masters","0","0","0","0","Leadership and Awards","0","TRUE","0","FALSE","0","FALSE","0","0","0","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3FPRZHYEPZN2SSGRUG9HUIIXU1A3VM","A3NPYXTMU38YBL","Submitted","Fri May 07 19:33:26 PDT 2021","Fri May 07 19:35:05 PDT 2021","Mon May 10 19:35:05 PDT 2021","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","TRUE","TRUE","TRUE","bachelors","5","1","2","3","yes","3","TRUE","5","TRUE","2","TRUE","2","2","3","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3IAS3U3I0GWYYWM2LZ4CAWJYLT62BC","A1XXRBBQ6HFGBA","Submitted","Fri May 07 10:02:14 PDT 2021","Fri May 07 10:31:52 PDT 2021","Mon May 10 10:31:52 PDT 2021","","","","1778","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","TRUE","FALSE","TRUE","masters","1","0","0","0","Chartering and Agency Intern July 2018 Andersen Shipping Company - Singapore","0","FALSE","0","FALSE","0","FALSE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3LEIZ60CDKF5GEAHCMZU61YFI3EZ9L","ARJDD0Z3R65BD","Submitted","Fri May 07 17:01:48 PDT 2021","Fri May 07 17:10:03 PDT 2021","Mon May 10 17:10:03 PDT 2021","","","","495","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","TRUE","TRUE","TRUE","bachelors","0","0","3","0","Baylor University","1","TRUE","1","TRUE","0","TRUE","0","0","0","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3M68NM076IN9W4MS4Y250O5EJKMR66","A2FAQHVBPK7CRS","Submitted","Fri May 07 11:06:17 PDT 2021","Fri May 07 11:08:49 PDT 2021","Mon May 10 11:08:49 PDT 2021","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","TRUE","FALSE","FALSE","bachelors","0","1","0","0","Chartering and Agency Intern","0","FALSE","0","FALSE","0","TRUE","1","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3NPFYT4IZDKVQTXAPAHJ1X4REFAXGA","AJEKLYK5NBDIC","Submitted","Fri May 07 11:08:09 PDT 2021","Fri May 07 11:14:22 PDT 2021","Mon May 10 11:14:22 PDT 2021","","","","373","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","TRUE","TRUE","TRUE","bachelors","3","3","4","5","manager","3","TRUE","2","TRUE","4","TRUE","2","3","4","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3QIYRE09Y4XTAKT35L97W89NACK1NX","AO2WNSGOXAX52","Submitted","Fri May 07 11:19:27 PDT 2021","Fri May 07 11:43:09 PDT 2021","Mon May 10 11:43:09 PDT 2021","","","","1422","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","FALSE","FALSE","FALSE","bachelors","1","0","0","0","Chartering and Agency Intern","0","FALSE","0","TRUE","1","FALSE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3RKNTXVS3NE3I0WXJZN480WQNPX4AV","A2HR7ZIX42FEPG","Submitted","Fri May 07 11:38:08 PDT 2021","Fri May 07 11:38:54 PDT 2021","Mon May 10 11:38:54 PDT 2021","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","TRUE","TRUE","FALSE","masters","0","0","0","0","Chartering and Agency Intern","0","TRUE","0","TRUE","0","TRUE","0","0","0","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3RSDURM96B2M6KRTOBDXK8QO371EYW","A2SM26ZFOYOKJY","Submitted","Fri May 07 19:24:29 PDT 2021","Fri May 07 19:30:07 PDT 2021","Mon May 10 19:30:07 PDT 2021","","","","338","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","TRUE","FALSE","TRUE","masters","0","0","0","0","Chartering and Agency Intern","0","TRUE","0","TRUE","3","TRUE","0","0","0","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3TK8OJTYM219ZHLESE6O7LLYZX1PVJ","AI3DAI65C3XPQ","Submitted","Fri May 07 19:29:15 PDT 2021","Fri May 07 19:35:08 PDT 2021","Mon May 10 19:35:08 PDT 2021","","","","353","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","TRUE","TRUE","FALSE","TRUE","masters","0","1","0","0","Sports Chartering and Agency Intern","1","TRUE","0","TRUE","0","TRUE","0","0","0","TRUE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3VFJCI1K40FBTXBYGBBRCFI3DYJGRR","A2XRPDH3WXT29P","Submitted","Fri May 07 10:32:03 PDT 2021","Fri May 07 10:56:11 PDT 2021","Mon May 10 10:56:11 PDT 2021","","","","1448","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","FALSE","FALSE","FALSE","high school","0","0","0","0","0","0","FALSE","0","FALSE","0","FALSE","0","0","0","FALSE"
"3XABXM4AJ1LU2XSMUW51QSVDI58Q8L","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3YMTUJH0DTW8XWV6PZEL35MIBGNT4E","A1GC5IB0VII1YE","Submitted","Fri May 07 19:00:51 PDT 2021","Fri May 07 19:05:26 PDT 2021","Mon May 10 19:05:26 PDT 2021","","","","275","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume6.pdf","FALSE","TRUE","FALSE","TRUE","masters","0","1","0","0","Chaplain","1","TRUE","0","TRUE","1","FALSE","0","0","0","TRUE"
"3SMIWMMK61LXKRVL985CE9VO3XHUW9","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","308Q0PEVB9TJLOL7CIB866VPMQZ9IL","A2C9K41N9DB401","Submitted","Fri May 07 13:26:40 PDT 2021","Fri May 07 13:38:15 PDT 2021","Mon May 10 13:38:15 PDT 2021","","","","695","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume7.pdf","TRUE","FALSE","FALSE","FALSE","bachelors","0","1","0","0","Internship, Finance Leadership & Development Team","0","TRUE","0","TRUE","0","TRUE","0","0","2","FALSE"
"3SMIWMMK61LXKRVL985CE9VO3XHUW9","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3G2UL9A02EUZEL2DVK4ZV7EEIBC76D","A30V2K5KZQ6HM9","Submitted","Fri May 07 21:05:28 PDT 2021","Fri May 07 21:38:20 PDT 2021","Mon May 10 21:38:20 PDT 2021","","","","1972","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume7.pdf","FALSE","TRUE","FALSE","TRUE","bachelors","1","1","0","0","PRUDENTIAL FINANCIAL","0","FALSE","0","FALSE","0","FALSE","1","0","0","FALSE"
"3SMIWMMK61LXKRVL985CE9VO3XHUW9","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3KWTYT0871J2A2R1UVV4M6IFHXBL5J","A2TBG0QLTDM9LF","Submitted","Fri May 07 10:05:09 PDT 2021","Fri May 07 10:46:01 PDT 2021","Mon May 10 10:46:01 PDT 2021","","","","2452","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume7.pdf","FALSE","FALSE","FALSE","FALSE","bachelors","0","2","0","0","NA","0","TRUE","0","FALSE","0","TRUE","0","0","1","FALSE"
"3SMIWMMK61LXKRVL985CE9VO3XHUW9","3R4JFGW1TMMSSC0QOBWTB3YVDLLP8N","Read resumes and answer questions","Answer questions about people's work and education experience after reading their resume.","survey, resume, hiring","$0.15","Fri May 07 10:00:43 PDT 2021","20","BatchId:4434324;OriginalHitTemplateId:928390912;","3600","259200","Tue May 11 10:00:43 PDT 2021","","","3OLQQLKKNT5WBVWU2BCUALB0Q2AJEN","A2SM26ZFOYOKJY","Submitted","Fri May 07 14:58:18 PDT 2021","Fri May 07 15:12:48 PDT 2021","Mon May 10 15:12:48 PDT 2021","","","","870","0% (0/0)","0% (0/0)","0% (0/0)","https://resumes213.s3.amazonaws.com/resume7.pdf","TRUE","TRUE","FALSE","FALSE","high school","0","0","0","0","Internship, Finance Leadership & Development Team","0","FALSE","0","TRUE","0","TRUE","0","0","1","FALSE"
